Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
16 12 2018 16:10,448.762084960937,5.70451879501342,529.803133950565,157.864105224609
16 12 2018 16:20,308.590209960937,5.03728199005126,345.211642670264,153.964004516601
16 12 2018 16:30,327.942413330078,5.12438821792602,367.155885108072,156.340393066406
16 12 2018 16:40,139.04800415039,4.04537296295166,131.470006275596,151.466400146484
16 12 2018 16:50,53.3912887573242,3.47715306282043,49.4829016389676,155.125595092773
16 12 2018 17:00,169.652801513671,4.23455381393432,167.827834506308,156.59959411621
16 12 2018 17:10,93.5332870483398,3.77280497550964,88.5079616301055,155.655700683593
16 12 2018 17:20,2.3650050163269,2.68162608146667,0.0,160.061004638671
16 12 2018 17:30,0.0,1.42198801040649,0.0,169.477996826171
16 12 2018 17:40,0.0,1.17586803436279,0.0,106.45709991455
16 12 2018 17:50,0.0,1.88338804244995,0.0,83.3852233886718
16 12 2018 18:00,0.0,2.43098902702331,0.0,87.9253692626953
16 12 2018 18:10,0.0,2.58189105987548,0.0,91.5028533935546
16 12 2018 18:20,0.0,1.66586995124816,0.0,85.7723999023437
16 12 2018 18:30,0.0,2.25341010093688,0.0,83.654800415039
16 12 2018 18:40,0.0,2.68712592124938,0.0,87.3731536865234
16 12 2018 18:50,0.0,3.03316688537597,17.1493437148747,75.8652572631835
16 12 2018 19:00,0.0,2.40918397903442,0.0,69.1684036254882
16 12 2018 19:10,0.0,1.80094897747039,0.0,81.4704132080078
16 12 2018 19:20,0.0,1.38839399814605,0.0,79.1746368408203
16 12 2018 19:30,0.0,2.22889900207519,0.0,58.2182998657226
16 12 2018 19:40,0.0,2.45220589637756,0.0,70.0707168579101
16 12 2018 19:50,0.0,2.87880492210388,0.0,89.3299865722656
16 12 2018 20:00,0.0,2.61437511444091,0.0,82.8663864135742
16 12 2018 20:10,0.0,2.33835506439208,0.0,72.8381118774414
16 12 2018 20:20,0.0,3.03874492645263,17.35993119255,67.2409591674804
16 12 2018 20:30,0.0,3.48128199577331,49.9316126211897,70.8290863037109
16 12 2018 20:40,8.08052730560302,3.78893589973449,91.0395371026943,66.8102493286132
16 12 2018 20:50,90.2061614990234,4.198166847229,160.6982942878,63.4564094543457
16 12 2018 21:00,59.7612991333007,3.7940559387207,91.8517767444718,55.510269165039
16 12 2018 21:10,28.2519302368164,3.55186104774475,58.0236028092668,60.9092102050781
16 12 2018 21:20,13.617389678955,2.91944098472595,0.0,69.3909072875976
16 12 2018 21:30,0.0,1.79203701019287,0.0,61.1756591796875
16 12 2018 21:40,0.0,1.12802696228027,0.0,68.0879211425781
16 12 2018 21:50,0.0,1.47056198120117,0.0,44.9393005371093
16 12 2018 22:00,0.0,1.10119104385375,0.0,55.3134803771972
16 12 2018 22:10,0.0,0.879008114337921,0.0,48.7161407470703
16 12 2018 22:20,0.0,1.14838898181915,0.0,20.4086303710937
16 12 2018 22:30,0.0,1.78427004814147,0.0,17.2265300750732
16 12 2018 22:40,0.0,2.37241005897521,0.0,23.6167392730712
16 12 2018 22:50,0.0,3.03695011138916,17.2916284229868,15.8126602172851
16 12 2018 23:00,0.0,3.21205902099609,26.3834109427407,13.0146503448486
16 12 2018 23:10,0.0,3.2132658958435,26.4630960533868,18.2751407623291
16 12 2018 23:20,0.0,2.35824799537658,0.0,6.1803970336914
16 12 2018 23:30,0.0,2.38109803199768,0.0,7.7913007736206
16 12 2018 23:40,0.0,2.07094693183898,0.0,351.647796630859
16 12 2018 23:50,0.0,1.82944095134735,0.0,306.31689453125
17 12 2018 00:00,0.0,3.20390510559082,25.8511467457865,239.913497924804
17 12 2018 00:10,0.0,2.30720591545104,0.0,230.060592651367
17 12 2018 00:20,0.0,1.75377905368804,0.0,251.42349243164
17 12 2018 00:30,0.0,2.71353697776794,0.0,263.575714111328
17 12 2018 00:40,0.0,2.72422194480895,0.0,283.655212402343
17 12 2018 00:50,0.0,2.36011004447937,0.0,306.580108642578
17 12 2018 01:00,0.0,1.81413900852203,0.0,285.28759765625
17 12 2018 01:10,0.0,2.20503997802734,0.0,245.992202758789
17 12 2018 01:20,0.0,1.65954494476318,0.0,255.696899414062
17 12 2018 01:30,0.0,1.49026298522949,0.0,198.21369934082
17 12 2018 01:40,0.0,0.982306003570556,0.0,239.260604858398
17 12 2018 01:50,0.0,0.776422202587127,0.0,197.759292602539
17 12 2018 02:00,0.0,1.32164001464843,0.0,197.247695922851
17 12 2018 02:10,0.0,0.658023476600646,0.0,20.5399894714355
17 12 2018 02:20,0.0,2.37061095237731,0.0,46.0640296936035
17 12 2018 02:30,0.0,2.51123404502868,0.0,35.6329307556152
17 12 2018 02:40,0.0,2.31062602996826,0.0,40.5409088134765
17 12 2018 02:50,0.0,2.65953588485717,0.0,43.8512802124023
17 12 2018 03:00,0.0,2.19789600372314,0.0,59.7150115966796
17 12 2018 03:10,0.0,3.46512508392333,48.1913101811224,55.0120086669921
17 12 2018 03:20,0.0,2.26791310310363,0.0,60.7703208923339
17 12 2018 03:30,0.0,2.08498191833496,0.0,76.2865371704101
17 12 2018 03:40,0.0,1.29929399490356,0.0,108.255500793457
17 12 2018 03:50,0.0,1.41100001335144,0.0,78.7578430175781
17 12 2018 04:00,0.0,1.66693401336669,0.0,87.7733306884765
17 12 2018 04:10,0.0,1.8401540517807,0.0,63.9165306091308
17 12 2018 04:20,0.0,1.97651505470275,0.0,63.7337112426757
17 12 2018 04:30,0.0,2.09752392768859,0.0,60.5763092041015
17 12 2018 04:40,0.0,2.43169808387756,0.0,68.299949645996
17 12 2018 04:50,0.0,2.73247599601745,0.0,69.7245635986328
17 12 2018 05:00,0.0,2.83212995529174,0.0,87.9677734375
17 12 2018 05:10,0.0,2.83557796478271,0.0,47.8007087707519
17 12 2018 05:20,0.0,3.10155296325683,20.0747351719183,54.0432891845703
17 12 2018 05:30,0.0,3.16836905479431,23.6556608424044,55.2655601501464
17 12 2018 05:40,0.0,3.06808590888977,18.5496043636203,43.5772705078125
17 12 2018 05:50,0.0,3.3382019996643,35.9729113954127,45.7303504943847
17 12 2018 06:00,12.1025400161743,3.91867804527282,112.915245518035,50.74898147583
17 12 2018 06:10,68.4683685302734,4.10269498825073,142.304761967418,49.6869583129882
17 12 2018 06:20,77.4921264648437,3.98100900650024,124.382581874775,54.1698112487792
17 12 2018 06:30,64.7617263793945,3.88894510269165,107.66411493409,61.1752204895019
17 12 2018 06:40,91.8067321777343,4.09156322479248,140.188716163178,61.4187889099121
17 12 2018 06:50,102.245498657226,4.05929517745971,134.087560548627,65.4359970092773
17 12 2018 07:00,96.1536331176757,4.06730079650878,135.596742275405,68.2431869506835
17 12 2018 07:10,138.560394287109,4.41198301315307,203.598254852357,69.5605697631835
17 12 2018 07:20,166.200698852539,4.53801488876342,230.089814588502,70.1071166992187
17 12 2018 07:30,144.388198852539,4.23996114730834,168.893112008704,74.4593429565429
17 12 2018 07:40,74.9188537597656,3.61272001266479,65.6411055188692,75.0965194702148
17 12 2018 07:50,27.8556499481201,3.10806798934936,20.3924708849408,82.3227462768554
17 12 2018 08:00,19.8215198516845,3.03187894821166,17.1014277299,81.8096771240234
17 12 2018 08:10,1.6722639799118,2.33163595199584,0.0,84.8867034912109
17 12 2018 08:20,0.0,2.64526605606079,0.0,99.9697036743164
17 12 2018 08:30,0.0,3.02379894256591,16.8068773354898,96.2609634399414
17 12 2018 08:40,0.0,3.07056999206542,18.6566496485029,101.701499938964
17 12 2018 08:50,0.0,2.11244988441467,0.0,92.6639404296875
17 12 2018 09:00,0.0,3.12460303306579,21.2293703260411,72.939826965332
17 12 2018 09:10,0.0,3.2661850452423,30.1862797126059,76.4655838012695
17 12 2018 11:00,0.0,1.82179105281829,0.0,0.0
17 12 2018 11:10,0.0,2.04659509658813,0.0,0.0
17 12 2018 11:20,0.0,1.63742399215698,0.0,300.447113037109
17 12 2018 11:30,0.0,1.43890297412872,0.0,303.954315185546
17 12 2018 11:40,0.0,0.822534203529357,0.0,349.315185546875
17 12 2018 11:50,0.0,0.746913373470306,0.0,20.2399997711181
17 12 2018 12:00,0.0,0.496041089296341,0.0,326.119995117187
17 12 2018 12:10,0.0,0.804725885391235,0.0,186.895706176757
17 12 2018 12:20,0.0,0.95599740743637,0.0,251.887100219726
17 12 2018 12:30,0.0,1.0533879995346,0.0,277.175689697265
17 12 2018 12:40,0.0,0.969371676445007,0.0,215.371002197265
17 12 2018 12:50,0.0,0.531100392341613,0.0,171.548904418945
17 12 2018 13:00,0.0,0.750502407550811,0.0,177.168304443359
17 12 2018 13:10,0.0,0.733014225959777,0.0,192.376693725585
17 12 2018 13:20,0.0,0.637076020240783,0.0,105.072303771972
17 12 2018 13:30,0.0,0.715268373489379,0.0,245.997604370117
17 12 2018 13:40,0.0,0.824563920497894,0.0,299.560485839843
17 12 2018 13:50,0.0,1.20834398269653,0.0,167.959106445312
17 12 2018 14:00,0.0,2.10513591766357,0.0,238.121704101562
17 12 2018 14:10,0.0,2.93656706809997,0.0,271.203491210937
17 12 2018 14:20,0.0,2.14253997802734,0.0,254.734405517578
17 12 2018 14:30,0.0,1.85730099678039,0.0,260.7958984375
17 12 2018 14:40,0.0,2.1637840270996,0.0,240.817092895507
17 12 2018 14:50,0.0,2.60586094856262,0.0,240.831604003906
17 12 2018 15:00,0.0,1.88542294502258,0.0,252.744598388671
17 12 2018 15:10,0.0,2.66829299926757,0.0,256.13931274414
17 12 2018 15:20,0.0,2.42425990104675,0.0,251.369094848632
17 12 2018 15:30,0.0,2.10490298271179,0.0,257.123413085937
17 12 2018 15:40,0.0,1.72037494182586,0.0,249.527206420898
17 12 2018 15:50,0.0,0.888465523719787,0.0,195.211196899414
17 12 2018 16:00,0.0,0.868456125259399,0.0,95.7473373413085
17 12 2018 16:10,0.0,0.704468429088592,0.0,78.3650131225585
17 12 2018 16:20,0.0,0.998763799667358,0.0,15.2319202423095
17 12 2018 16:30,0.0,1.620246052742,0.0,26.4590301513671
17 12 2018 16:40,0.0,0.950966119766235,0.0,51.036319732666
17 12 2018 16:50,0.0,1.0595599412918,0.0,40.8466110229492
17 12 2018 17:00,0.0,0.88554161787033,0.0,139.434997558593
17 12 2018 17:10,0.0,0.666273117065429,0.0,97.7642822265625
17 12 2018 17:20,0.0,0.827649772167205,0.0,346.449188232421
17 12 2018 17:30,0.0,2.09748697280883,0.0,336.371307373046
17 12 2018 17:40,0.0,1.51056003570556,0.0,347.715515136718
17 12 2018 17:50,0.0,0.756073296070098,0.0,42.178050994873
17 12 2018 18:00,0.0,0.663834393024444,0.0,95.1749572753906
17 12 2018 18:10,0.0,1.18440902233123,0.0,182.507400512695
17 12 2018 18:20,0.0,1.55920302867889,0.0,193.684005737304
17 12 2018 18:30,0.0,2.03902602195739,0.0,167.411102294921
17 12 2018 18:40,0.0,2.42563891410827,0.0,192.858795166015
17 12 2018 18:50,0.0,2.74290204048156,0.0,187.80110168457
17 12 2018 19:00,0.0,3.50115489959716,52.1294554583292,194.014099121093
17 12 2018 19:10,8.77486896514892,3.61644697189331,66.1268526331005,192.20539855957
17 12 2018 19:20,0.576533913612365,2.81536507606506,0.0,203.218704223632
17 12 2018 19:30,0.0,1.5472810268402,0.0,199.797103881835
17 12 2018 19:40,0.0,2.39396691322326,0.0,187.763900756835
17 12 2018 19:50,0.0,2.11142992973327,0.0,193.931198120117
17 12 2018 20:00,0.0,2.01280093193054,0.0,191.762893676757
17 12 2018 20:10,0.0,1.99918496608734,0.0,208.527099609375
17 12 2018 20:20,0.0,1.5126279592514,0.0,214.460494995117
17 12 2018 20:30,0.0,1.5012309551239,0.0,207.49070739746
17 12 2018 20:40,0.0,1.51270699501037,0.0,220.108993530273
17 12 2018 20:50,0.0,1.40799403190612,0.0,204.733093261718
17 12 2018 21:00,0.0,1.34815096855163,0.0,232.575500488281
17 12 2018 21:10,0.0,1.20299398899078,0.0,201.443298339843
17 12 2018 21:20,0.0,0.81366628408432,0.0,222.259292602539
17 12 2018 21:30,0.0,0.361772894859314,0.0,208.358703613281
17 12 2018 21:40,0.0,0.523351311683654,0.0,209.57290649414
17 12 2018 21:50,0.0,0.318446904420853,0.0,210.437606811523
17 12 2018 22:00,0.0,0.400312691926956,0.0,188.097595214843
17 12 2018 22:10,0.0,0.889280498027801,0.0,79.5805511474609
17 12 2018 22:20,0.0,1.67510795593261,0.0,62.1703414916992
17 12 2018 22:30,0.0,2.07219409942626,0.0,50.5485382080078
17 12 2018 22:40,0.0,2.55547595024108,0.0,37.7783813476562
17 12 2018 22:50,0.0,2.06574606895446,0.0,42.7120208740234
17 12 2018 23:00,0.0,0.885774314403533,0.0,85.6618576049804
17 12 2018 23:10,0.0,1.01870501041412,0.0,170.946395874023
17 12 2018 23:20,0.0,1.21717000007629,0.0,123.425498962402
17 12 2018 23:30,0.0,1.41139495372772,0.0,136.73550415039
17 12 2018 23:40,0.0,1.39002597332,0.0,136.612899780273
17 12 2018 23:50,0.0,1.5683250427246,0.0,125.415901184082
18 12 2018 00:00,0.0,1.11123502254486,0.0,144.801696777343
18 12 2018 00:10,0.0,1.17355394363403,0.0,139.370697021484
18 12 2018 00:20,0.0,0.664153814315795,0.0,115.974998474121
18 12 2018 00:30,0.0,0.931691110134124,0.0,85.3627090454101
18 12 2018 00:40,0.0,1.67951500415802,0.0,57.8958206176757
18 12 2018 00:50,0.0,1.83683395385742,0.0,58.0295715332031
18 12 2018 01:00,0.0,2.54485988616943,0.0,51.71529006958
18 12 2018 01:10,0.0,3.24137902259826,28.3852353271841,49.8568000793457
18 12 2018 01:20,0.0,3.95090007781982,118.765679130054,51.1641006469726
18 12 2018 01:30,23.7970600128173,3.55882000923156,58.8646245128157,51.9692497253417
18 12 2018 01:40,6.939386844635,3.13355803489685,21.7008770115399,49.1323890686035
18 12 2018 01:50,0.0,2.10672903060913,0.0,78.6664810180664
18 12 2018 02:00,0.0,2.07242202758789,0.0,71.668716430664
18 12 2018 02:10,0.0,2.30400896072387,0.0,81.7156295776367
18 12 2018 02:20,0.0,2.71715497970581,0.0,71.8585968017578
18 12 2018 02:30,0.0,2.25608801841735,0.0,72.2880325317382
18 12 2018 02:40,0.0,2.94262290000915,0.0,71.4892807006835
18 12 2018 02:50,0.0,3.69664311408996,77.1175099235961,67.957778930664
18 12 2018 03:00,64.0116500854492,3.89532995223999,108.779816341925,55.5810890197753
18 12 2018 03:10,97.595703125,4.22284078598022,165.525454437305,57.9683494567871
18 12 2018 03:20,44.9903106689453,3.82068109512329,96.1431918353665,66.7774429321289
18 12 2018 03:30,-0.746329724788665,3.11150407791137,20.5627832444334,86.0158462524414
18 12 2018 03:40,0.0,3.27999901771545,31.2319245606241,96.2665405273437
18 12 2018 03:50,0.0,3.21031188964843,26.2684677429497,78.1876373291015
18 12 2018 04:00,0.0,3.53272008895874,55.7502983010963,67.9747161865234
18 12 2018 04:10,76.397346496582,4.09923696517944,141.64679827024,57.0791091918945
18 12 2018 04:20,201.559997558593,4.80137205123901,288.660758702971,55.0752296447753
18 12 2018 04:30,152.706298828125,4.514093875885,224.988871283217,56.7272605895996
18 12 2018 04:40,248.848800659179,4.96637487411499,327.781785720234,56.2289810180664
18 12 2018 04:50,235.829299926757,4.77543878555297,282.688261172033,56.977611541748
18 12 2018 05:00,207.838394165039,4.68382310867309,261.955710408376,64.2038269042968
18 12 2018 05:10,241.784194946289,4.8720269203186,305.172027962854,59.7027511596679
18 12 2018 05:20,349.795013427734,5.28389978408813,408.929225052242,55.5644493103027
18 12 2018 05:30,458.81509399414,5.72458887100219,535.987614973387,59.8147583007812
18 12 2018 05:40,455.737091064453,5.65816307067871,515.670170808011,54.6690483093261
18 12 2018 05:50,482.12890625,5.73178005218505,538.213246135297,52.364330291748
18 12 2018 06:00,530.366516113281,5.95187282562255,608.874220826686,56.5858306884765
18 12 2018 06:10,676.449890136718,6.29671716690063,728.743359321544,55.1179695129394
18 12 2018 06:20,827.9755859375,6.75474119186401,909.301096429883,58.9536209106445
18 12 2018 06:30,1238.68103027343,7.63822221755981,1330.13200028813,59.6679000854492
18 12 2018 06:40,1427.25500488281,8.16431427001953,1625.44959096881,58.5007400512695
18 12 2018 06:50,1721.01196289062,8.56769752502441,1869.90169068137,57.1762504577636
18 12 2018 07:00,1925.62805175781,8.95737552642822,2116.54969526667,55.8231391906738
18 12 2018 07:10,1420.78503417968,7.92818021774291,1489.14054280238,56.1825218200683
18 12 2018 07:20,1633.7080078125,8.38922214508056,1760.13753186461,56.3222999572753
18 12 2018 07:30,1411.17102050781,7.8330807685852,1435.90714256764,56.2854309082031
18 12 2018 07:40,850.974670410156,6.60762691497802,848.737763236816,59.0144996643066
18 12 2018 07:50,937.458923339843,6.82446002960205,938.886151942604,55.8917694091796
18 12 2018 08:00,1005.36499023437,6.93492078781127,986.959496672866,52.0097007751464
18 12 2018 08:10,405.888885498046,5.33756017684936,423.462151984221,51.5146217346191
18 12 2018 08:20,485.920501708984,5.56444978713989,487.732534972022,47.8224296569824
18 12 2018 08:30,1113.02404785156,7.32058191299438,1167.09195995183,56.6567993164062
18 12 2018 08:40,1283.89501953125,7.59131622314453,1305.37308135897,56.5251998901367
18 12 2018 08:50,1177.748046875,7.41877698898315,1216.24344094603,53.9616203308105
18 12 2018 09:00,1062.50903320312,7.21234083175659,1114.51430739309,53.1907386779785
18 12 2018 09:10,1185.42395019531,7.46469116210937,1239.71720537287,50.5628395080566
18 12 2018 09:20,1197.0009765625,7.49742698669433,1256.64962143493,53.4325485229492
18 12 2018 09:30,1217.29797363281,7.51082611083984,1263.55807036683,51.1257591247558
18 12 2018 09:40,1473.04797363281,7.97981786727905,1518.46046424728,52.7053413391113
18 12 2018 09:50,1090.11596679687,7.19846010208129,1107.88976143974,51.7468109130859
18 12 2018 10:00,1040.75805664062,7.15747880935668,1088.48464820429,52.4160614013671
18 12 2018 10:10,1201.12805175781,7.34893608093261,1181.13992695039,53.2785911560058
18 12 2018 10:20,1400.95300292968,7.77298688888549,1402.79995192276,50.6540718078613
18 12 2018 10:30,1730.10705566406,8.29908752441406,1705.63845846655,46.7185401916503
18 12 2018 10:40,2015.70202636718,8.88023281097412,2067.08679361657,49.6678199768066
18 12 2018 10:50,1446.21704101562,7.70444822311401,1365.56361087148,46.7170486450195
18 12 2018 11:00,1621.06799316406,7.90793514251708,1477.72389584252,40.8787384033203
18 12 2018 11:10,1217.33801269531,7.2399878501892,1127.78781890291,41.9183006286621
18 12 2018 11:20,899.82568359375,6.5488748550415,825.241855454717,42.4582405090332
18 12 2018 11:30,1504.64501953125,7.74516296386718,1387.61520218498,40.6380081176757
18 12 2018 11:40,2275.38208007812,9.23550987243652,2296.7851526546,41.9640884399414
18 12 2018 11:50,1817.98596191406,8.22626113891601,1662.10601146769,39.8846702575683
18 12 2018 12:00,1670.48803710937,7.92909288406372,1489.65626806888,47.0060310363769
18 12 2018 12:10,1317.71594238281,7.1392970085144,1079.94792512288,36.956729888916
18 12 2018 12:20,1361.51904296875,7.22027921676635,1118.31477583802,38.0657997131347
18 12 2018 12:30,919.93212890625,6.49968481063842,805.867615475612,41.5349502563476
18 12 2018 12:40,1600.94396972656,7.76116800308227,1396.33857124225,39.7685089111328
18 12 2018 12:50,1714.53100585937,8.36816883087158,1747.34859850812,44.9236106872558
18 12 2018 13:00,1707.50402832031,8.10344314575195,1589.77909545374,41.6208992004394
18 12 2018 13:10,1183.46301269531,6.92091512680053,980.781316724682,39.3313217163085
18 12 2018 13:20,1361.65295410156,7.21353101730346,1115.0835511692,35.1640014648437
18 12 2018 13:30,1757.86999511718,8.0207347869873,1541.89294878143,31.8018798828125
18 12 2018 13:40,1275.56103515625,7.19258213043212,1105.09245860901,31.9742393493652
18 12 2018 13:50,920.533874511718,6.39352512359619,764.967440285665,34.7357215881347
18 12 2018 14:00,888.936584472656,6.40147876739501,767.98887655256,34.1861610412597
18 12 2018 14:10,740.168579101562,6.21825408935546,700.126435750198,38.5513801574707
18 12 2018 14:20,1011.32098388671,6.71972513198852,894.658553026835,33.6493186950683
18 12 2018 14:30,1296.25598144531,7.20318889617919,1110.14360260043,34.2397804260253
18 12 2018 14:40,1954.13195800781,8.5082139968872,1833.06127294517,32.5120697021484
18 12 2018 14:50,1633.81103515625,7.83073616027832,1434.60758620203,35.1664199829101
18 12 2018 15:00,1394.79602050781,7.56821489334106,1293.28408393941,39.630069732666
18 12 2018 15:10,1468.90905761718,7.68715715408325,1356.2599512794,36.2389602661132
18 12 2018 15:20,1351.17700195312,7.40349006652832,1208.49826267146,45.1755409240722
18 12 2018 15:30,1702.15100097656,7.96824312210083,1511.86358392811,44.4231300354003
18 12 2018 15:40,1836.97802734375,8.13532161712646,1608.41580118244,43.7134284973144
18 12 2018 15:50,2363.88696289062,9.10406780242919,2211.28403025091,42.8406295776367
18 12 2018 16:00,2480.90698242187,9.19004154205322,2267.1525728316,44.0083885192871
18 12 2018 16:10,2141.09497070312,8.23854827880859,1669.41810972256,37.1885108947753
18 12 2018 16:20,3028.9208984375,10.5241899490356,3077.24368822564,34.971939086914
18 12 2018 16:30,3414.60693359375,11.4246797561645,3402.64559502818,33.7165298461914
18 12 2018 16:40,3508.4208984375,12.5099401473999,3579.86749560041,32.5103797912597
18 12 2018 16:50,3153.8701171875,11.0381498336791,3285.74584037906,34.1160087585449
18 12 2018 17:00,3224.14990234375,11.4014902114868,3396.51399332489,33.9844093322753
18 12 2018 17:10,2885.43603515625,10.2281198501586,2925.97611217307,36.7139511108398
18 12 2018 17:20,2696.61791992187,9.93688297271728,2752.22901133009,32.6336097717285
18 12 2018 17:30,3124.73095703125,10.9857597351074,3267.39101282908,32.1054191589355
18 12 2018 17:40,2600.69702148437,9.78065681457519,2648.00296072117,37.7804794311523
18 12 2018 17:50,3307.5810546875,10.8293600082397,3208.80745386382,34.080638885498
18 12 2018 18:00,3283.56909179687,11.536319732666,3430.66623954031,31.1711292266845
18 12 2018 18:10,3481.39111328125,12.304479598999,3561.55473886416,34.179588317871
18 12 2018 18:20,3536.27587890625,12.2448196411132,3554.99061320624,34.2705383300781
18 12 2018 18:30,3486.287109375,12.4509401321411,3575.28004733681,31.6479892730712
18 12 2018 18:40,3407.7900390625,11.6890497207641,3465.0911005616,32.3478317260742
18 12 2018 18:50,3526.01611328125,12.4602499008178,3576.03946868538,32.1890602111816
18 12 2018 19:00,3550.96899414062,13.1096096038818,3600.0,34.7415809631347
18 12 2018 19:10,3570.11791992187,12.8965196609497,3597.03011828885,32.68111038208
18 12 2018 19:20,3439.958984375,11.7798299789428,3483.48366502421,33.8031196594238
18 12 2018 19:30,3588.90795898437,13.4983100891113,3600.0,32.5153312683105
18 12 2018 19:40,3569.18603515625,13.3671398162841,3600.0,33.9044609069824
18 12 2018 19:50,3594.07592773437,12.9829998016357,3597.89339190998,32.4091911315917
18 12 2018 20:00,3568.06591796875,13.2050399780273,3600.0,30.6605491638183
18 12 2018 20:10,3593.18994140625,13.7579498291015,3600.0,29.4942798614501
18 12 2018 20:20,3577.18188476562,12.9924697875976,3597.92329267812,33.4575614929199
18 12 2018 20:30,3577.19897460937,13.6090297698974,3600.0,33.3586997985839
18 12 2018 20:40,3601.39404296875,15.0881395339965,3600.0,35.1988906860351
18 12 2018 20:50,3584.36596679687,14.022850036621,3600.0,34.5630989074707
18 12 2018 21:00,3436.55590820312,11.5128297805786,3424.97435015961,26.497049331665
18 12 2018 21:10,3585.90991210937,13.1460800170898,3600.0,24.8701190948486
18 12 2018 21:20,3601.09106445312,13.6818199157714,3600.0,24.1430606842041
18 12 2018 21:30,3601.19604492187,14.1656398773193,3600.0,24.4246006011962
18 12 2018 21:40,3601.5830078125,15.3644895553588,3600.0,26.1151008605957
18 12 2018 21:50,3597.98193359375,14.4966802597045,3600.0,24.84202003479
18 12 2018 22:00,3601.17309570312,15.4819803237915,3600.0,26.4851303100585
18 12 2018 22:10,3595.43603515625,15.7762098312377,3600.0,25.1965599060058
18 12 2018 22:20,3601.05810546875,15.4084997177124,3600.0,24.6408004760742
18 12 2018 22:30,3601.01904296875,15.3037300109863,3600.0,26.3590793609619
18 12 2018 22:40,3595.47094726562,15.1711502075195,3600.0,25.303970336914
18 12 2018 22:50,3601.212890625,14.5823802947998,3600.0,25.7636604309082
18 12 2018 23:00,3601.24194335937,14.5956697463989,3600.0,25.9320697784423
18 12 2018 23:10,3601.30908203125,15.6154403686523,3600.0,28.2471408843994
18 12 2018 23:20,3535.36596679687,12.8072099685668,3595.01312737846,30.0923194885253
18 12 2018 23:30,3481.40405273437,13.1616096496582,3600.0,24.1780395507812
18 12 2018 23:40,3541.6689453125,14.1430501937866,3600.0,26.3360595703125
18 12 2018 23:50,3592.52294921875,14.2734098434448,3600.0,19.205280303955
19 12 2018 00:00,3595.0390625,12.7020998001098,3591.15513252941,20.5044898986816
19 12 2018 00:10,3589.7529296875,13.4763202667236,3600.0,20.6708698272705
19 12 2018 00:20,3601.25390625,14.9661598205566,3600.0,16.5807590484619
19 12 2018 00:30,3601.21508789062,14.6262502670288,3600.0,18.3527698516845
19 12 2018 00:40,3601.46801757812,14.2010803222656,3600.0,17.6746997833251
19 12 2018 00:50,3600.47900390625,14.2934103012084,3600.0,23.5417499542236
19 12 2018 01:00,3600.63403320312,14.6772403717041,3600.0,23.8934803009033
19 12 2018 01:10,3601.37109375,14.2491397857666,3600.0,18.0860691070556
19 12 2018 01:20,3600.47094726562,14.9513502120971,3600.0,21.6818103790283
19 12 2018 01:30,3597.1689453125,14.3711700439453,3600.0,21.2247104644775
19 12 2018 01:40,3601.15600585937,15.3784704208374,3600.0,19.0857696533203
19 12 2018 01:50,3601.4541015625,14.2576503753662,3600.0,15.2058296203613
19 12 2018 02:00,3601.3740234375,15.1588897705078,3600.0,15.047869682312
19 12 2018 02:10,3598.3310546875,14.0325202941894,3600.0,17.8173599243164
19 12 2018 02:20,3363.10205078125,12.7582397460937,3593.41674364297,18.7066593170166
19 12 2018 02:30,3535.5810546875,12.6513795852661,3588.71224033436,18.8873996734619
19 12 2018 02:40,3553.54711914062,12.4489603042602,3575.11682290256,11.8651399612426
19 12 2018 02:50,3592.39892578125,13.3475399017333,3600.0,12.6564598083496
19 12 2018 03:00,3600.4619140625,13.5363702774047,3600.0,12.8016395568847
19 12 2018 03:10,3598.3330078125,13.7706899642944,3600.0,11.6044797897338
19 12 2018 03:20,3601.1220703125,14.2908401489257,3600.0,11.495750427246
19 12 2018 03:30,3572.76196289062,13.8248195648193,3600.0,11.4626398086547
19 12 2018 03:40,3512.93994140625,13.8335103988647,3600.0,11.3677501678466
19 12 2018 03:50,3508.81201171875,13.0833597183227,3600.0,10.7360296249389
19 12 2018 04:00,3432.23999023437,13.5722103118896,3600.0,9.8420066833496
19 12 2018 04:10,2815.36889648437,13.1100597381591,3600.0,8.43442153930664
19 12 2018 04:20,2438.98193359375,13.230369567871,3600.0,6.51353979110717
19 12 2018 04:30,2378.39306640625,13.9485397338867,3600.0,6.53748512268066
19 12 2018 04:40,2389.73193359375,13.7440395355224,3600.0,7.17081403732299
19 12 2018 04:50,2367.18798828125,13.2588901519775,3600.0,6.78013181686401
19 12 2018 05:00,2413.28295898437,13.5323495864868,3600.0,6.13845300674438
19 12 2018 05:10,2367.72607421875,13.0801200866699,3600.0,6.55003213882446
19 12 2018 05:20,2374.47094726562,13.38623046875,3600.0,7.90453720092773
19 12 2018 05:30,2252.8701171875,11.8591604232788,3498.3306420812,12.1307401657104
19 12 2018 05:40,2088.09912109375,9.97288036346435,2775.12415909691,6.4434118270874
19 12 2018 05:50,2051.44702148437,10.3080101013183,2969.21444447293,2.69211506843566
19 12 2018 06:00,2162.75,10.8462600708007,3215.41688486829,7.05297899246215
19 12 2018 06:10,2186.79809570312,11.6666803359985,3460.32494105773,9.2912483215332
